product_id,url,name,brand,price,image_route,top_notes,middle_notes,base_notes,accords,description
9795,https://www.bysuco.com/product/show/9795,아프리칸 레더 오 드 퍼퓸,메모,390000.0,https://cf.bysuco.net/1b0a81f6fbaae03bfef1ab55c291bb5d.jpg?w=600,"카다멈, 레더, 샤프론, 커민, 베티버, 페출리, 제라늄, 아가우드, 베르가못, 머스크",,,"웜 스파이시, 아로마틱, 프레쉬 스파이시",아프리카의 웅장한 자연을 느낄 수 있는 향
21939,https://www.bysuco.com/product/show/21939,우드 이모텔 오 드 퍼퓸,바이레도,280000.0,https://cf.bysuco.net/794dbcf721e138ca079abac4d1722482.jpg?w=600,"레몬첼로, 인센스, 카다멈","아가우드(오우드), 패츌리, 파피루스, 브라질리언 로즈우드","오크모스, 타바코","우디, 오우드",달콤한 향이 지속되는 오우드 향의 향연
694145,https://www.bysuco.com/product/show/694145,르 옴므 오 드 뚜왈렛,입생로랑,118000.0,https://cf.bysuco.net/134a89095c2bc26a7989a6d9e8998384.jpg?w=600,"진저, 베르가못, 레몬","향료, 바이올렛 잎, 화이트 페퍼, 바질","통카 빈, 시더, 타히티 베티버","웜 스파이시, 시트러스, 아로마틱",신선한 우디 향의 매혹적이고 관능적인 우아함
225120,https://www.bysuco.com/product/show/225120,디올 어딕트 오 드 퍼퓸,디올,125000.0,https://cf.bysuco.net/bc352bde81cb44f64b437c83f6124f3e.jpg?w=600,"만다린 오렌지, 실크우드 블라썸, 오렌지 블라썸","나이트 블루밍 세레우스, 불가리안 로즈","바닐라, 통카 빈, 샌달우드","화이트 플로랄, 바닐라, 시트러스",만다린 잎과 오렌지 블라썸이 어우러진 산뜻한 향
97101,https://www.bysuco.com/product/show/97101,오 드 시트롱 느와르 오 드 코롱,에르메스,193000.0,https://cf.bysuco.net/438fd58063a0b3d51f8b15fdec184e3f.jpg?w=600,"레몬, 라임, 스모크, 시트론, 블랙 티, 괴이액 나",,,"시트러스, 스모키, 우디",많은 사랑을 받는 감귤류 과일인 레몬의 역설을 드러내는 스모키하면서도 신선함을 표현한 향
9802,https://www.bysuco.com/product/show/9802,셔우드 오 드 퍼퓸,메모,390000.0,https://cf.bysuco.net/8d17f410c39303908a6fd9b1ee1896d1_cvt.webp?w=600,"캐럿 씨드, 블랙 커런트, 핑크 페퍼","오렌지 블라썸, 스파이시, 다마스크 로즈","샌달우드, 캐시미란, 오크","우디, 파우더리, 머스크",세련되면서 신비한 우드 향
97083,https://www.bysuco.com/product/show/97083,떼르 데르메스 오 엥땅스 베티베르 오 드 퍼퓸,에르메스,150000.0,https://cf.bysuco.net/829192c1615114c90b97fb3feaa3cd8b.jpg?w=600,"베르가못, 자몽, 레몬","쓰촨 페퍼, 제라늄","베티버, 올리바넘, 패출리, 앰버우드","시트러스, 아로마틱, 프레쉬 스파이시","새로운 빛의 파동, 또 하나의 대지를 상징하는 향"
141087,https://www.bysuco.com/product/show/141087,이지아 오 드 퍼퓸,시슬리 코스메틱,205000.0,https://cf.bysuco.net/50fb2a7fc21449819084c74dec256dae.jpg?w=600,"화이트 베르가못, 핑크페퍼, 알데히드","로즈 도르나노, 플로랄 부케 (자스민, 피오니, 릴리), 안젤리카","삼나무, 앰버, 머스크","로즈, 플로랄, 시트러","독보적이고 관능적인 독특한 장미 부케 향으로, 현대적이면서 매혹적인 여성스러운 느낌입니다."
33574,https://www.bysuco.com/product/show/33574,오렌지 블로썸 오 드 코롱,조 말론,239000.0,https://cf.bysuco.net/30caf5203f0b15d677a13e49b654a502.jpg?w=600,텐저린 블라썸,"오렌지 블라썸, 라일락, 워터릴리","아이리스, 베티버","화이트 플로랄, 시트러스, 플로랄",은은하게 실려오는 오렌지 꽃내음
23853,https://www.bysuco.com/product/show/23853,매그놀리아 오 드 퍼퓸 (메디치 가든 컬렉션),산타 마리아 노벨라,365000.0,https://cf.bysuco.net/f62512f9c6775affb775d465aa76220d.jpg?w=600,"가데니아, 티아라 플라워, 오렌지 블라썸","그린티, 우디 노트, 캐시미어 우드","화이트 머스크, 우디 노트, 앰버","플로랄, 로즈, 화이트 플로랄",정원에 핀 매그놀리아의 향
224888,https://www.bysuco.com/product/show/224888,나이트 베일스 렌 드 뉘 익스트레잇 드 퍼퓸,바이레도,465500.0,https://cf.bysuco.net/7f45342efd3b868eb194bab826adfa31.jpg?w=600,"블랙 커런트, 샤프란","인센스, 로즈","암브레트 시드, 파출리","웜 스파이시, 로즈, 프루티",스파이시하고 머스키한 장미향으로 우아하며 장엄한 향기를 선사하는 향기
24389,https://www.bysuco.com/product/show/24389,로 슬 오 드 퍼퓸,세르주 루텐,230000.0,https://cf.bysuco.net/611bbfbffa97a6ef3bdd254d392d9349.jpg?w=600,"머스크, 알데하이드, 클라리 세이지, 시트러스, 매그놀리아, 민트",,,"아로마틱, 머스크, 시트러스",깨끗한 물에서 투영되는 새로운 럭셔리
22548,https://www.bysuco.com/product/show/22548,알케미스트 가든 어 플로럴 벌스 오 드 퍼퓸,구찌,512000.0,https://cf.bysuco.net/66525341780009814ae5c7e4ccb84141.jpg?w=600,자스민 삼박,블랙 티,화이크 머스크,"화이트 플로랄, 그린",자스민과 블랙티가 조화롭게 어우러지는 향
9268,https://www.bysuco.com/product/show/9268,만도를로 디 시칠리아 오 드 뚜왈렛,아쿠아 디 파르마,205000.0,https://cf.bysuco.net/a50599374d4af59f2fab0e256fe5ebc6.jpg?w=600,"그린 아몬드, 스타아니스, 오렌지, 베르가못","화이트 피치, 일랑일랑, 자스민","부르동 바닐라, 톨루 발삼, 화이트 머스크, 시더","바닐라, 아몬드, 스위트",시트러스와 구어망드 계열의 조화로 달지만 가벼운 따뜻함을 연출
1831993,https://www.bysuco.com/product/show/1831993,아미리스 옴므 오 드 뚜왈렛,메종 프란시스 커정,220000.0,https://cf.bysuco.net/687c1ac8665a3ef9b048c1f659448cf8.jpg?w=600,"시칠리안 만다린, 로즈마리","아미리스, 아이리스, 밀크 초콜렛, 코코넛, 커피","통카 빈, 아가우드","아로마틱, 우디, 시트러스",신선한 날에 소나무 밑에 서 있는 것 같은 느낌이 드는 향
31026,https://www.bysuco.com/product/show/31026,마이 웨이 오 드 퍼퓸,조르지오 아르마니,140000.0,https://cf.bysuco.net/01ccbb24a4e733abf214e88831e0a2f9.jpg?w=600,"오렌지 블라썸, 베르가못","튜베로즈, 인디안 자스민","마다가스카르 바닐라, 화이트 머스크, 버지니아 시더","화이트 플로랄, 튜베로즈, 시트러스","언제나 열린 마음과 강한 탐구심으로 새로운 세상을 만날 준비가 되어 있는, 진실된 여성을 위한 향수"
20825,https://www.bysuco.com/product/show/20825,스칼렛 포피 코롱 인텐스,조 말론,225000.0,https://cf.bysuco.net/f7d7513f3b26bdafc32c3630eadf5c99.jpg?w=600,암브레트,"오리스, 무화과, 포피","통카 빈, 헬리오트로프, 보리","파우더리, 바닐라, 플로랄",매혹적이고 계속 끌리는 향
693905,https://www.bysuco.com/product/show/693905,러브 인 화이트 썸머 오 드 퍼퓸,크리드,490000.0,https://cf.bysuco.net/663a59483251d252bc7d5faded953278.jpg?w=600,"칼라브리안 베르가못, 매그놀리아, 불가리안 로즈","라이스, 투스칸 아이리스, 버지니안 시더","애플, 앰버그리스, 샌달우드, 자스민","플로랄, 시트러스",로맨틱함과 달콤함을 가미한 에너지 넘치는 여성스러운 향
225721,https://www.bysuco.com/product/show/225721,자스민 루즈 오 드 퍼퓸,톰 포드,422000.0,https://cf.bysuco.net/6275eb09b70a157504be5bd2d4a6cf2a.jpg?w=600,"진저, 시나몬, 베르가못, 카다넘, 페퍼, 만다린 오렌지","자스민, 일랑일랑, 네롤리, 클레어리 세이지, 블","앰버, 바닐라, 우디노트, 레더, 프렌치 라다넘","화이트 플로랄, 옐로우 플로랄, 시트러스",대담하고 스파이시한 플로럴을 첨가하였으며 붉은 입술처럼 섹시하고 페미닌한 향
34239,https://www.bysuco.com/product/show/34239,더 나이트 오 드 퍼퓸,프레데릭 말,1220000.0,https://cf.bysuco.net/367126db7131e6d3232037e4e924e0dc.jpg?w=600,"터키쉬 로즈, 샤프란",인디안 오우드,"앰버, 인센스, 샌달우드","로즈, 앰버, 오우드",방대한 양의 천연 오우드가 표현하는 중동의 밤의 환희
9658,https://www.bysuco.com/product/show/9658,디올 옴므 오 드 뚜왈렛,디올,183000.0,https://cf.bysuco.net/b3591d1a28cbd032085bbca4df7bf628.jpg?w=600,"베르가못, 핑크페퍼, 마닐라 엘레미","시더우드 아틀라스, 캐시미어 우드, 파출리","아이소이 슈퍼, 아이티언 베티버, 화이트 머스크","우디, 머스키, 아로마틱",가공되지 않은 우드와 다채로운 부드러움으로 관능적인 남성성을 새롭게 재해석한 향
10341,https://www.bysuco.com/product/show/10341,레드 로즈 오 드 코롱,조 말론,110000.0,https://cf.bysuco.net/1e490f7c4cdcaee5b3dd638f9d55ccf5_cvt.webp?w=600,"레몬, 민트","불가리안 로즈, 바이올렛 리프",비즈왁스,"로즈, 플로랄, 시트러스",세상에서 가장 아름다운 일곱가지 장미가 조합된 관능적인 향
23772,https://www.bysuco.com/product/show/23772,엠프레사 오 드 퍼퓸,펜할리곤스,390000.0,https://cf.bysuco.net/b51bfb48ce739972f28eb399930d1434.jpg?w=600,"블러드 오렌지, 피치, 베르가못, 만다린 오렌지, 핑크 페퍼","로즈, 듀베리, 카시스, 네롤리, 제라늄","페출리, 브라운 슈가, 머스크, 바닐라, 샌달우드, 올리바넘, 앰버, 카카오","시트러스, 프루티, 우디",영롱한 진줏빛의 소설 속 제국의 공주를 닮은 향
10603,https://www.bysuco.com/product/show/10603,델리나 라 로제 오 드 퍼퓸,퍼퓸 드 말리,275000.0,https://cf.bysuco.net/d24ab3570c8ff1962daca4dadadbb3ec.jpg?w=600,"리치, 페어, 베르가못","터키시 로즈, 피오니, 워터리 노트, 플로랄 노트","화이트 머스크, 우디 노트, 헤이티안 베티버","플로랄, 프레쉬, 로즈","리치와 서양 배, 터키시 로즈와 크리미한 우디 향의 조화가 돋보이는 향"
22691,https://www.bysuco.com/product/show/22691,아쿠아 알레고리아 플로라블룸 오 드 퍼퓸,겔랑,240000.0,https://cf.bysuco.net/64cfef46d2f6e0fa7655d9e4ed17bd0d.jpg?w=600,"망고, 베르가못, 라임","튜베로즈, 로즈, 아이리스, 바이올렛","코코넛, 머스크, 샌달우드","튜베로즈, 트로피칼, 화이트 플로랄",플로라블룸은 폭우가 내린 후 사막에 활짝 피어난 수많은 꽃들의 모습에서 영감을 받아 무지갯빛 부케의 다채로운 매력을 유쾌하게 펼쳐내는 플로럴 향수
20839,https://www.bysuco.com/product/show/20839,오렌지 블로썸 오 드 코롱,조 말론,110000.0,https://cf.bysuco.net/328d85c1fd0bb3d8b10dfd0735b61e49.jpg?w=600,텐저린 블라썸,"오렌지 블라썸, 라일락, 워터 릴리","아이리스, 페디버","시트러스, 화이트 플로랄, 플로랄",부드럽게 빛나는 정원 속 오아시스
22426,https://www.bysuco.com/product/show/22426,언컷 젬 오 드 퍼퓸,프레데릭 말,105000.0,https://cf.bysuco.net/20412bc8b078eb56e92b9bb61f6c1dee.jpg?w=600,"진저, 베르가못, 앤젤리카, 만다린 오렌지, 넛맥","베티버, 올리바넘, 레더","머스크, 앰버","앰버, 시트러스, 머스크",대담하고도 수수께끼 같은 매력이 넘치는 향
9547,https://www.bysuco.com/product/show/9547,운 자르뎅 아 시테르 오 드 뚜왈렛,에르메스,112000.0,https://cf.bysuco.net/5687721ae05d5b2a008b79b4cd50f403.jpg?w=600,"시트러스, 피스타치오, 올리브 트리, 그린",,,"우디, 시트러스, 그린","감귤류와 우디 노트를 시작으로 금발처럼 흩날리는 풍성한 풀, 건장한 올리브 나무, 신선한 피스타치오가 어우러진 향"
23163,https://www.bysuco.com/product/show/23163,우드 실크 무드 엑스트레 드 퍼퓸,메종 프란시스 커정,580000.0,https://cf.bysuco.net/137b9f327f37f1021a5fca1f10375919.jpg?w=600,"불가리안 로즈, 아가우드, 카모마일, 파피루스",,,"로즈, 오우드, 플로랄",실크처럼 다듬어진 고농축의 오우드의 향
17273,https://www.bysuco.com/product/show/17273,립스틱 로즈 오 드 퍼퓸,프레데릭 말,350000.0,https://cf.bysuco.net/5ac478865c2608a3e2c61158accef176_cvt.webp?w=600,"바이올렛, 로즈, 화이트 머스크, 바닐라, 아이리스, 앰버, 라즈베리, 그레이프 프룻",,,"파우더리, 바이올렛, 로즈",캔디처럼 달콤한 파우더리 장미 립스틱 향
9975,https://www.bysuco.com/product/show/9975,미라세티 오 드 퍼퓸,이솝,225000.0,https://cf.bysuco.net/b46ef9e7b1c25a179005bc24814dc8f5.jpg?w=600,"블랙페퍼, 피멘토 리프","때죽나무, 암브레트, 랍다넘","미르, 씨위드, 시더","앰버, 우디, 아로마틱",젖은 나무의 향이 선사하는 묵직하고 강인한 분위기 연출
224908,https://www.bysuco.com/product/show/224908,넘버5 오 드 뚜왈렛,샤넬,166000.0,https://cf.bysuco.net/a9c9e4ca9514a56ff9faaab8d1ea4503.jpg?w=600,"알데하이드, 일랑일랑, 네롤리, 아말피 레몬, 베르가못","아이리스, 자스민, 로즈, 오리스 루트, 릴리오브더밸리","시벳, 샌달우드, 머스크, 오크모스, 베티버, 앰버, 바닐라, 패출리","우디, 파우더리, 알데하이드",우아하고 매혹적이면서 모던한 향수
225401,https://www.bysuco.com/product/show/225401,굿걸 곤 배드 오 프레쉬 오 드 퍼퓸 리필,킬리안,580000.0,https://cf.bysuco.net/f60538dce9e1581ca389f7b35f0dc54e.jpg?w=600,"오렌지 블라섬, 터키쉬 로즈","워터리 노트, 자스민",머스크,"화이트 플로랄, 아쿠아틱, 머스키",세가지 꽃의 향이 선사하는 궁극의 화려한 향
224912,https://www.bysuco.com/product/show/224912,넘버5 로 오 드 뚜왈렛,샤넬,206000.0,https://cf.bysuco.net/4f0588312af1374a3557e44b36a4b4de.jpg?w=600,"레몬, 알데하이드, 라임, 베르가못, 네롤리, 만다린 오렌지, 오렌지","자스민, 일랑일랑, 5월의 장미","화이트 머스크, 오리스, 시더, 바닐라","시트러스, 파우더리, 알데하이드","여성의 향기를 담은 여성미의 진수,두 번째로 선보이는 N°5의 현대적 재해석"
3406679,https://www.bysuco.com/product/show/3406679,자스민 에 시가렛 오 드 퍼퓸,에따 리브르 도량쥬,150000.0,https://cf.bysuco.net/4bdd873cf3e5569971c6823e308eb664.webp?w=600,"갈바넘, 세이지 오푸르","자스민 앱솔루트, 커큐마","통카 빈, 마테","화이트 플로랄, 타바코, 스위트","밤의 어두운 유혹에 신선함을 드러낼 때 느껴지는 여인의 피부 향입니다. 
  몽롱한 분위기를 자아냅니다."
3406316,https://www.bysuco.com/product/show/3406316,오 드 팜플무스 로즈 오 드 코롱,에르메스,193000.0,https://cf.bysuco.net/d083187bf38b752941f70b8bfc0535df.webp?w=600,"자몽, 로즈",,,"시트러스, 로즈, 프레쉬 스파이시",장미 꽃잎처럼 선명한 선홍 빛의 속살을 한입 베어 물자 상큼하게 터져 오르는-자몽 과즙 그 자체의 향기
96707,https://www.bysuco.com/product/show/96707,우라논 오 드 퍼퓸,이솝,225000.0,https://cf.bysuco.net/a0412a81a8284f78efbad8a7662cce88.jpg?w=600,"페티그레인, 엘레미, 라벤더 플라워","해이, 카모마일, 프랑킨센스","미르, 통카, 패츌리","엠버, 허브, 프레쉬 스파이시",아로마틱함과 어우러지는 따뜻한 유향과 미네랄 가득한 흙내음
21127,https://www.bysuco.com/product/show/21127,넥타린 블로썸 앤 허니 오 드 코롱,조 말론,239000.0,https://cf.bysuco.net/31ef1e3045fdaab911026de2127b9f58.jpg?w=600,"그린 노트, 블랙 커런트, 페티그레인","넥타린, 아카시아 나무","피치, 플럼, 베티버","프루티, 스위트, 그린",유쾌하고 활발한 느낌의 달콤한 향수
9377,https://www.bysuco.com/product/show/9377,타바코 토스카노 오 드 코롱,산타 마리아 노벨라,145000.0,https://cf.bysuco.net/c5dee765770b3d0eddd6cc629fb583ee.jpg?w=600,"타바코 리프, 베르가못","앰버, 때죽나무, 레더","바닐라, 샌달우드, 가이악 우드, 시더, 머스크","타바코, 바닐라, 스위트",신비롭고 부드러운 향
3405274,https://www.bysuco.com/product/show/3405274,모스코 뮬 오 드 퍼퓸,줄리엣 헤즈 어 건,195000.0,https://cf.bysuco.net/e8371a647a5b4dea1e36149503b4c6d7.jpg?w=600,"베르가못, 레몬, 라임","진저, 헤디온, 애플","화이트머스크, 우디노트, 암브로테, 앰버우드","시트러스, 머스크, 우디",진저와 라임 노트가 합쳐져 시원한 칵테일 잔을 떠오르게 합니다.
23362,https://www.bysuco.com/product/show/23362,포 허 머스크 누아르 로즈 오 드 퍼퓸,나르시소 로드리게즈,143000.0,https://cf.bysuco.net/8ea767191d10072d33ab1a469fe34a35.jpg?w=600,"플럼, 핑크 페퍼, 베르가못","머스크, 로즈, 튜베로즈",바닐라,"머스크, 프루티, 바닐라",활짝 피어나는 꽃잎의 향
224925,https://www.bysuco.com/product/show/224925,코코 오 드 퍼퓸,샤넬,139000.0,https://cf.bysuco.net/2772664d4363f4a96dc736829e2b0c52.jpg?w=600,"불가리안 로즈, 코리안더, 피치, 자스민, 만다린 오렌지","클로브, 로즈, 오렌지 블로썸, 미모사, 클로버","앰버, 샌달우드, 통카빈, 오포포낙스, 시벳, 바닐라, 랍다넘","앰버, 웜 스파이시, 스위트",예측하지 못한 오리엔탈 향
